60.217618465423584,59.5015127658844,58.56955552101135,57.507020235061646,2.6610119342803955,0.24774169921875,0.0030918121337890625,
60.19856405258179,59.47363233566284,58.56675696372986,57.49981760978699,1.9390716552734375,0.045819997787475586,0.005131721496582031,
60.19807291030884,59.473395109176636,58.56245160102844,2.8189520835876465,0.08382344245910645,0.004631757736206055,,
60.21838998794556,59.481208086013794,58.56799030303955,57.50015115737915,1.3009283542633057,0.033925771713256836,0.005717039108276367,
60.2198383808136,59.48145604133606,58.56832027435303,30.555498600006104,1.0918021202087402,0.06026101112365723,0.007521867752075195,
60.20333385467529,59.48368835449219,58.57232856750488,57.50913095474243,0.38581299781799316,0.034272193908691406,0.0053408145904541016,
60.218037366867065,59.47892904281616,58.56582474708557,57.500688791275024,3.005255937576294,0.047312259674072266,0.003525972366333008,
60.19923210144043,59.47669768333435,58.56664419174194,57.50323414802551,2.5062665939331055,0.10634088516235352,0.015465974807739258,0.0016255378723144531
60.220123291015625,59.47791767120361,58.56642246246338,57.515013694763184,21.59177041053772,0.42227840423583984,0.0073473453521728516,0.001669168472290039
0.011606454849243164,59.46276617050171,58.56418418884277,57.506500244140625,1.6555850505828857,0.01692652702331543,0.0023276805877685547,
